Web ID,Region of Incident,Reported Date,Reported Year,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality
40976,US-Mexico Border,"September 10, 2015",2015,Sep,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40631,US-Mexico Border,"September 09, 2015",2015,Sep,1.0,,1,,,1.0,,Hyperthermia,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40972,US-Mexico Border,"September 07, 2015",2015,Sep,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40973,US-Mexico Border,"September 07, 2015",2015,Sep,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40974,US-Mexico Border,"September 07, 2015",2015,Sep,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40970,US-Mexico Border,"September 06, 2015",2015,Sep,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40971,US-Mexico Border,"September 06, 2015",2015,Sep,1.0,,1,,,,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40969,US-Mexico Border,"September 05, 2015",2015,Sep,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40968,US-Mexico Border,"September 03, 2015",2015,Sep,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40964,US-Mexico Border,"September 01, 2015",2015,Sep,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40630,US-Mexico Border,"August 28, 2015",2015,Aug,1.0,,1,,,1.0,,Hyperthermia,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40962,US-Mexico Border,"August 28, 2015",2015,Aug,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40961,US-Mexico Border,"August 27, 2015",2015,Aug,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40957,US-Mexico Border,"August 25, 2015",2015,Aug,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40958,US-Mexico Border,"August 25, 2015",2015,Aug,1.0,,1,,1.0,,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40385,US-Mexico Border,"August 24, 2015",2015,Aug,1.0,,1,,,1.0,,Drowning,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40955,US-Mexico Border,"August 24, 2015",2015,Aug,1.0,,1,,,,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40629,US-Mexico Border,"August 23, 2015",2015,Aug,1.0,,1,,,1.0,,Hyperthermia,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40951,US-Mexico Border,"August 22, 2015",2015,Aug,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40952,US-Mexico Border,"August 22, 2015",2015,Aug,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40628,US-Mexico Border,"August 21, 2015",2015,Aug,1.0,,1,,,1.0,,Hyperthermia,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40949,US-Mexico Border,"August 21, 2015",2015,Aug,1.0,,1,,,,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40950,US-Mexico Border,"August 21, 2015",2015,Aug,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40627,US-Mexico Border,"August 20, 2015",2015,Aug,1.0,,1,,,1.0,,Hyperthermia,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40948,US-Mexico Border,"August 19, 2015",2015,Aug,1.0,,1,,,,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40624,US-Mexico Border,"August 18, 2015",2015,Aug,1.0,,1,,,1.0,,Hyperthermia,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40625,US-Mexico Border,"August 18, 2015",2015,Aug,1.0,,1,,,1.0,,Hyperthermia,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40626,US-Mexico Border,"August 18, 2015",2015,Aug,1.0,,1,,,1.0,,Hyperthermia,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40380,US-Mexico Border,"August 17, 2015",2015,Aug,1.0,,1,,,1.0,,Drowning,"Rio Bravo, near McAllen, Texas",Facebook post from family member,"26.147161400000, -98.366996800000",Central America to US,https://m.facebook.com/photo.php?fbid=1050253775032319,Northern America,2
40945,US-Mexico Border,"August 17, 2015",2015,Aug,1.0,,1,,,1.0,,Unknown,"Pecos County, Texas,",La Jornada,"30.710856500000, -103.237231100000",Central America to US,http://bit.ly/1PxxrF5,Northern America,1
40947,US-Mexico Border,"August 17, 2015",2015,Aug,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40944,US-Mexico Border,"August 16, 2015",2015,Aug,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40623,US-Mexico Border,"August 14, 2015",2015,Aug,1.0,,1,,,1.0,,Hyperthermia,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40622,US-Mexico Border,"August 13, 2015",2015,Aug,1.0,,1,,,1.0,,Hyperthermia,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40942,US-Mexico Border,"August 11, 2015",2015,Aug,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40621,US-Mexico Border,"August 10, 2015",2015,Aug,1.0,,1,,,1.0,,Hyperthermia,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40620,US-Mexico Border,"August 08, 2015",2015,Aug,1.0,,1,,,1.0,,Hyperthermia,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
41110,US-Mexico Border,"August 07, 2015",2015,Aug,1.0,,1,,,1.0,,Violence,"US-Mexico border (Texas (?), county unknown)",El Mercurio,"26.236410500000, -98.672700600000",Central America to US,http://bit.ly/1kpts0F,Northern America,1
40619,US-Mexico Border,"August 05, 2015",2015,Aug,1.0,,1,,,1.0,,Hyperthermia,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40618,US-Mexico Border,"August 04, 2015",2015,Aug,1.0,,1,,,1.0,,Hyperthermia,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40939,US-Mexico Border,"August 01, 2015",2015,Aug,1.0,,1,,,1.0,,Unknown,Pima County,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40662,US-Mexico Border,"July 31, 2015",2015,Jul,1.0,,1,,,1.0,,Murdered,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40937,US-Mexico Border,"July 30, 2015",2015,Jul,1.0,,1,,,,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40938,US-Mexico Border,"July 30, 2015",2015,Jul,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40936,US-Mexico Border,"July 29, 2015",2015,Jul,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40934,US-Mexico Border,"July 28, 2015",2015,Jul,2.0,,2,,,,,Unknown,"Desert near Carrizo Springs, Dimmit County, Texas",Departamento 19,"28.259751300000, -100.245529000000",Central America to US,http://bit.ly/2doy9KN,Northern America,1
40935,US-Mexico Border,"July 28, 2015",2015,Jul,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40931,US-Mexico Border,"July 16, 2015",2015,Jul,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40573,US-Mexico Border,"July 15, 2015",2015,Jul,1.0,,1,,,1.0,,Envenomation,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40930,US-Mexico Border,"July 14, 2015",2015,Jul,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40929,US-Mexico Border,"July 11, 2015",2015,Jul,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40928,US-Mexico Border,"July 09, 2015",2015,Jul,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40927,US-Mexico Border,"July 04, 2015",2015,Jul,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40926,US-Mexico Border,"July 02, 2015",2015,Jul,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40922,US-Mexico Border,"July 01, 2015",2015,Jul,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40923,US-Mexico Border,"July 01, 2015",2015,Jul,1.0,,1,,,,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40921,US-Mexico Border,"June 30, 2015",2015,Jun,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40583,US-Mexico Border,"June 28, 2015",2015,Jun,1.0,,1,,,1.0,,Exposure,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40920,US-Mexico Border,"June 27, 2015",2015,Jun,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40582,US-Mexico Border,"June 22, 2015",2015,Jun,1.0,,1,,,1.0,,Exposure,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40581,US-Mexico Border,"June 20, 2015",2015,Jun,1.0,,1,,,1.0,,Exposure,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40643,US-Mexico Border,"June 18, 2015",2015,Jun,1.0,,1,,,1.0,,Hypothermia,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40919,US-Mexico Border,"June 18, 2015",2015,Jun,1.0,,1,,,,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40642,US-Mexico Border,"June 17, 2015",2015,Jun,1.0,,1,,,1.0,,Hypothermia,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40918,US-Mexico Border,"June 17, 2015",2015,Jun,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40636,US-Mexico Border,"June 16, 2015",2015,Jun,1.0,,1,,1.0,,,Hypothermia,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40641,US-Mexico Border,"June 16, 2015",2015,Jun,1.0,,1,,,1.0,,Hypothermia,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40917,US-Mexico Border,"June 16, 2015",2015,Jun,1.0,,1,,,,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40640,US-Mexico Border,"June 13, 2015",2015,Jun,1.0,,1,,,1.0,,Hypothermia,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40916,US-Mexico Border,"June 10, 2015",2015,Jun,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40616,US-Mexico Border,"June 08, 2015",2015,Jun,1.0,,1,,,1.0,,Hyperthermia,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40915,US-Mexico Border,"June 08, 2015",2015,Jun,1.0,,1,,,,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40914,US-Mexico Border,"June 03, 2015",2015,Jun,1.0,,1,,,,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40614,US-Mexico Border,"June 01, 2015",2015,Jun,1.0,,1,,1.0,,,Hyperthermia,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40615,US-Mexico Border,"June 01, 2015",2015,Jun,1.0,,1,,,1.0,,Hyperthermia,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40912,US-Mexico Border,"May 30, 2015",2015,May,1.0,,1,,,,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40910,US-Mexico Border,"May 28, 2015",2015,May,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40911,US-Mexico Border,"May 28, 2015",2015,May,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40908,US-Mexico Border,"May 22, 2015",2015,May,1.0,,1,,,,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40635,US-Mexico Border,"May 12, 2015",2015,May,1.0,,1,,,1.0,,Hypothermia,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
41035,US-Mexico Border,"April 24, 2015",2015,Apr,1.0,,1,,1.0,,,Vehicle Accident,"Brownsville Ship Channel, Cameron County, Texas",Brownsville Herald,"25.959096300000, -97.296037800000",Central America to US,"http://bit.ly/1VGcJ4Z, http://bit.ly/2kDAgcL",Northern America,1
40904,US-Mexico Border,"April 23, 2015",2015,Apr,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40905,US-Mexico Border,"April 23, 2015",2015,Apr,1.0,,1,,,,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40902,US-Mexico Border,"April 13, 2015",2015,Apr,1.0,,1,,,,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40903,US-Mexico Border,"April 13, 2015",2015,Apr,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40900,US-Mexico Border,"April 06, 2015",2015,Apr,1.0,,1,,,,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40899,US-Mexico Border,"March 31, 2015",2015,Mar,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40574,US-Mexico Border,"March 26, 2015",2015,Mar,1.0,,1,,,1.0,,Excessive Physical Abuse,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
41095,US-Mexico Border,"March 26, 2015",2015,Mar,1.0,,1,,,1.0,,Violence,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40896,US-Mexico Border,"March 17, 2015",2015,Mar,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40897,US-Mexico Border,"March 17, 2015",2015,Mar,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40895,US-Mexico Border,"March 06, 2015",2015,Mar,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,http://bit.ly/2h1YRrz,Northern America,5
40321,US-Mexico Border,"February 28, 2015",2015,Feb,6.0,,6,,1.0,4.0,,Drowning,Rio Grande,KEPRTV,"29.711067900000, -101.569380500000",Central America to US,http://bit.ly/1IhfIel,Northern America,1
40892,US-Mexico Border,"February 23, 2015",2015,Feb,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40890,US-Mexico Border,"February 21, 2015",2015,Feb,1.0,,1,,1.0,,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40891,US-Mexico Border,"February 21, 2015",2015,Feb,1.0,,1,,1.0,,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40889,US-Mexico Border,"February 18, 2015",2015,Feb,1.0,,1,,,,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40317,US-Mexico Border,"February 06, 2015",2015,Feb,1.0,,1,,,1.0,,Drowning,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40888,US-Mexico Border,"February 06, 2015",2015,Feb,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40315,US-Mexico Border,"January 30, 2015",2015,Jan,1.0,,1,,,1.0,,Drowning,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40885,US-Mexico Border,"January 27, 2015",2015,Jan,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40886,US-Mexico Border,"January 27, 2015",2015,Jan,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40884,US-Mexico Border,"January 25, 2015",2015,Jan,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40882,US-Mexico Border,"January 10, 2015",2015,Jan,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40881,US-Mexico Border,"January 09, 2015",2015,Jan,1.0,,1,,,,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40880,US-Mexico Border,"January 07, 2015",2015,Jan,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40878,US-Mexico Border,"January 04, 2015",2015,Jan,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
40879,US-Mexico Border,"January 04, 2015",2015,Jan,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,"31.621437300000, -111.930093400000",Central America to US,,Northern America,5
39281,US-Mexico Border,"September 30, 2014",2014,Sep,149.0,,149,,,,,Mixed,,US Border Patrol,"28.835089396536, -103.695362125000",Central America to US,http://www.cbp.gov/newsroom/media-resources/stats,Northern America,5
39349,US-Mexico Border,"September 25, 2014",2014,Sep,1.0,0.0,1,0.0,,,,Unknown,Arizona,Pima County Office of the Medical Examiner,"31.789225100000, -112.440468100000",Central America to US,,Northern America,5
39346,US-Mexico Border,"September 14, 2014",2014,Sep,1.0,,1,,,1.0,,Drowning,Canal near Bentsen-Rio Grande Valley State Park in Mission,Action 4 News,"26.185051700000, -98.379881900000",Central America to US,http://bit.ly/1trr9aI,Northern America,1
39347,US-Mexico Border,"September 14, 2014",2014,Sep,1.0,0.0,1,0.0,,1.0,,Hyperthermia,Arizona,Pima County Office of the Medical Examiner,"31.789225100000, -110.440468100000",Central America to US,,Northern America,5
39348,US-Mexico Border,"September 14, 2014",2014,Sep,1.0,0.0,1,0.0,,,,Unknown,Arizona,Pima County Office of the Medical Examiner,"31.789225100000, -111.440468100000",Central America to US,,Northern America,5
39345,US-Mexico Border,"September 12, 2014",2014,Sep,1.0,0.0,1,0.0,,,,Unknown,Arizona,Pima County Office of the Medical Examiner,"31.789225100000, -109.440468100000",Central America to US,,Northern America,5
39344,US-Mexico Border,"September 11, 2014",2014,Sep,1.0,0.0,1,0.0,,1.0,,Unknown,Arizona,Pima County Office of the Medical Examiner,"31.789225100000, -108.440468100000",Central America to US,,Northern America,5
39224,US-Mexico Border,"September 10, 2014",2014,Sep,1.0,0.0,1,0.0,,1.0,,Unknown,Arizona,Pima County Office of the Medical Examiner,"31.789225100000, -106.440468100000",Central America to US,,Northern America,5
39360,US-Mexico Border,"September 10, 2014",2014,Sep,1.0,0.0,1,0.0,,,,Unknown,Arizona,Pima County Office of the Medical Examiner,"31.789225100000, -107.440468100000",Central America to US,,Northern America,5
39352,US-Mexico Border,"September 05, 2014",2014,Sep,1.0,0.0,1,0.0,,,,Unknown,Arizona,Pima County Office of the Medical Examiner,"31.789225100000, -105.440468100000",Central America to US,,Northern America,5
39350,US-Mexico Border,"September 02, 2014",2014,Sep,1.0,0.0,1,0.0,,,,Unknown,Arizona,Pima County Office of the Medical Examiner,"31.789225100000, -103.440468100000",Central America to US,,Northern America,5
39351,US-Mexico Border,"September 02, 2014",2014,Sep,1.0,0.0,1,0.0,,,,Unknown,Arizona,Pima County Office of the Medical Examiner,"31.789225100000, -104.440468100000",Central America to US,,Northern America,5
39272,US-Mexico Border,"August 31, 2014",2014,Aug,50.0,,50,,,,,Mixed,"Brooks County, Texas","Brooks County Sheriff’s Office, cited in Valley Morning Star","27.033656000000, -98.233616000000",Central America to US,http://bit.ly/1CfZmS9,Northern America,1
39341,US-Mexico Border,"August 28, 2014",2014,Aug,1.0,,1,,,,,Unknown (skeletal remains),Pima County,Pima County Office of the Medical Examiner,"32.184801000000, -111.515431000000",Central America to US,,Northern America,5
39342,US-Mexico Border,"August 28, 2014",2014,Aug,1.0,,1,,,,,Unknown (skeletal remains),Pima County,Pima County Office of the Medical Examiner,"32.167365000000, -111.553883000000",Central America to US,,Northern America,5
39340,US-Mexico Border,"August 23, 2014",2014,Aug,1.0,,1,,,1.0,,Hyperthermia,Pima County,Pima County Office of the Medical Examiner,"32.087500000000, -111.920000000000",Central America to US,,Northern America,5
39339,US-Mexico Border,"August 22, 2014",2014,Aug,1.0,,1,,,,,Unknown (skeletal remains),Pima County,Pima County Office of the Medical Examiner,"32.058118300000, -111.623576100000",Central America to US,,Northern America,5
39338,US-Mexico Border,"August 18, 2014",2014,Aug,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County,Pima County Office of the Medical Examiner,"32.058118300000, -111.623576100000",Central America to US,,Northern America,5
39337,US-Mexico Border,"August 16, 2014",2014,Aug,1.0,,1,,,,,Unknown (skeletal remains),Pima County,Pima County Office of the Medical Examiner,"32.058118300000, -111.623576100000",Central America to US,,Northern America,5
39335,US-Mexico Border,"August 05, 2014",2014,Aug,1.0,,1,,,,,Unknown (skeletal remains),Pima County,Pima County Office of the Medical Examiner,"32.058118300000, -111.623576100000",Central America to US,,Northern America,5
39336,US-Mexico Border,"August 05, 2014",2014,Aug,1.0,,1,,,,,Unknown (skeletal remains),Pima County,Pima County Office of the Medical Examiner,"32.058118300000, -111.623576100000",Central America to US,,Northern America,5
39334,US-Mexico Border,"August 04, 2014",2014,Aug,1.0,,1,,,1.0,,Hyperthermia,Pima County,Pima County Office of the Medical Examiner,"32.058118300000, -111.623576100000",Central America to US,,Northern America,5
39332,US-Mexico Border,"July 31, 2014",2014,Jul,1.0,,1,,,,,Unknown (skeletal remains),Pima County,Pima County Office of the Medical Examiner,"32.058118300000, -111.623576100000",Central America to US,,Northern America,5
39222,US-Mexico Border,"July 30, 2014",2014,Jul,1.0,,1,,,1.0,1.0,Electrocution,Pima County,Pima County Office of the Medical Examiner,"32.058118300000, -111.623576100000",Central America to US,,Northern America,5
39331,US-Mexico Border,"July 30, 2014",2014,Jul,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County,Pima County Office of the Medical Examiner,"32.058118300000, -111.623576100000",Central America to US,,Northern America,5
39330,US-Mexico Border,"July 28, 2014",2014,Jul,1.0,,1,,,,,Unknown (skeletal remains),Pima County,Pima County Office of the Medical Examiner,"32.058118300000, -111.623576100000",Central America to US,,Northern America,5
